"","region","2013_avg_week_wage","Description","2007_avg_week_wage_inflation_adj","percent_change"
"2293","9001",1433,"Fairfield County, Connecticut",1472.34562329128,-0.0267230891095609
"2294","5143",752,"Washington County, Arkansas",772.672607798935,-0.0267546792655481
"2295","48189",623,"Hale County, Texas",640.150270996211,-0.0267910079449335
"2296","13273",541,"Terrell County, Georgia",555.91997218092,-0.0268383453150417
"2297","21123",553,"Larue County, Kentucky",568.273749340496,-0.0268774500990442
"2298","54095",765,"Tyler County, West Virginia",786.149455609382,-0.02690258888876
"2299","6045",648,"Mendocino County, California",665.980895966233,-0.0269991167541613
"2300","19081",709,"Hancock County, Iowa",728.872852414984,-0.0272651839743226
"2301","12101",686,"Pasco County, Florida",705.288368746702,-0.0273482019574176
"2302","42099",568,"Perry County, Pennsylvania",583.996738452684,-0.0273918284116917
"2303","39133",722,"Portage County, Ohio",742.34970022543,-0.0274125526274892
"2304","42127",651,"Wayne County, Pennsylvania",669.350107918845,-0.0274148128188093
"2305","12013",604,"Calhoun County, Florida",621.058069931412,-0.0274661432759346
"2306","21101",687,"Henderson County, Kentucky",706.411439397573,-0.0274789426033744
"2307","21203",581,"Rockcastle County, Kentucky",597.47358626313,-0.0275720745517193
"2308","5103",593,"Ouachita County, Arkansas",609.827363422706,-0.027593650977321
"2309","48113",1105,"Dallas County, Texas",1136.54749868099,-0.0277573077390992
"2310","36075",749,"Oswego County, New York",770.426466497194,-0.0278111765742046
"2311","53075",749,"Whitman County, Washington",770.426466497194,-0.0278111765742046
"2312","35027",559,"Lincoln County, New Mexico",575.012173245719,-0.0278466682806674
"2313","17177",726,"Stephenson County, Illinois",746.841982828913,-0.0279068173831989
"2314","20185",500,"Stafford County, Kansas",514.36635809871,-0.0279302055286297
"2315","8069",786,"Larimer County, Colorado",808.610868626793,-0.0279626078551121
"2316","15001",727,"Hawaii County, Hawaii",747.965053479783,-0.0280294558980352
"2317","13223",596,"Paulding County, Georgia",613.196575375318,-0.0280441477756007
"2318","18001",621,"Adams County, Indiana",639.02720034534,-0.0282103803024317
"2319","20169",645,"Saline County, Kansas",663.734754664492,-0.0282262673949661
"2320","26165",658,"Wexford County, Michigan",677.211602474939,-0.0283686847725704
"2321","19093",670,"Ida County, Iowa",689.565379634515,-0.0283734946857177
"2322","21179",694,"Nelson County, Kentucky",714.272933953667,-0.0283826153700818
"2323","37077",754,"Granville County, North Carolina",776.041819751547,-0.028402876224639
"2324","12039",636,"Gadsden County, Florida",654.750189457528,-0.0286371653791544
"2325","13233",624,"Polk County, Georgia",642.396412297952,-0.0286371653791544
"2326","26047",648,"Emmet County, Michigan",667.103966617104,-0.0286371653791544
"2327","13099",721,"Early County, Georgia",742.34970022543,-0.0287596266543209
"2328","20091",950,"Johnson County, Kansas",978.194536908245,-0.0288230365683279
"2329","55079",891,"Milwaukee County, Wisconsin",917.548721761235,-0.0289344000286712
"2330","47083",578,"Houston County, Tennessee",595.227444961389,-0.0289426253900414
"2331","36061",1675,"New York County, New York",1725.03651973716,-0.029006064025115
"2332","12127",675,"Volusia County, Florida",695.180732888868,-0.0290294767016991
"2333","21229",663,"Washington County, Kentucky",682.826955729292,-0.0290365744394425
"2334","1009",579,"Blount County, Alabama",596.35051561226,-0.0290944925140982
"2335","48375",736,"Potter County, Texas",758.072689337618,-0.0291168507295844
"2336","13013",640,"Barrow County, Georgia",659.24247206101,-0.0291887626730901
"2337","27019",858,"Carver County, Minnesota",883.856602235119,-0.0292542955155082
"2338","39103",701,"Medina County, Ohio",722.134428509761,-0.0292666125244504
"2339","18037",689,"Dubois County, Indiana",709.780651350185,-0.0292775680918527
"2340","39001",653,"Adams County, Ohio",672.719319871457,-0.0293128490426358
"2341","17203",641,"Woodford County, Illinois",660.365542711881,-0.0293254893832792
"2342","27037",895,"Dakota County, Minnesota",922.041004364718,-0.029327333856859
"2343","27023",617,"Chippewa County, Minnesota",635.657988392729,-0.029352244026549
"2344","48049",617,"Brown County, Texas",635.657988392729,-0.029352244026549
"2345","26111",968,"Midland County, Michigan",997.286737973044,-0.0293664167564973
"2346","47121",654,"Meigs County, Tennessee",673.842390522327,-0.0294466344080051
"2347","20187",642,"Stanton County, Kansas",661.488613362751,-0.0294617518262009
"2348","37163",606,"Sampson County, North Carolina",624.427281884023,-0.0295106931081299
"2349","21183",594,"Ohio County, Kentucky",612.073504724447,-0.0295283239430267
"2350","8119",619,"Teller County, Colorado",637.90412969447,-0.029634750449921
"2351","22077",619,"Pointe Coupee Parish, Louisiana",637.90412969447,-0.029634750449921
"2352","16087",522,"Washington County, Idaho",537.950841766991,-0.0296511140582993
"2353","18085",814,"Kosciusko County, Indiana",838.933776200297,-0.0297207919238005
"2354","1011",608,"Bullock County, Alabama",626.673423185764,-0.0297976944527755
"2355","47105",730,"Loudon County, Tennessee",752.457336083265,-0.0298453281087823
"2356","27031",548,"Cook County, Minnesota",564.904537387884,-0.0299245912699706
"2357","5133",536,"Sevier County, Arkansas",552.550760228308,-0.0299533751821637
"2358","29031",670,"Cape Girardeau County, Missouri",690.688450285385,-0.0299533751821637
"2359","13095",720,"Dougherty County, Georgia",742.34970022543,-0.0301067006811526
"2360","51099",1282,"King George County, Virginia",1321.85415607463,-0.0301501916013052
"2361","1063",587,"Greene County, Alabama",605.335080819224,-0.0302891429890537
"2362","54005",1040,"Boone County, West Virginia",1072.53247158137,-0.030332388476224
"2363","17031",1067,"Cook County, Illinois",1100.60923785313,-0.0305369396305387
"2364","39147",626,"Seneca County, Ohio",645.765624250564,-0.0306080464928778
"2365","42067",602,"Juniata County, Pennsylvania",621.058069931412,-0.0306864540597891
"2366","47043",665,"Dickson County, Tennessee",686.196167681903,-0.0308893705330762
"2367","48037",702,"Bowie County, Texas",724.380569811502,-0.030896148715482
"2368","26069",530,"Iosco County, Michigan",546.935406973956,-0.0309641810678423
"2369","47045",641,"Dyer County, Tennessee",661.488613362751,-0.0309734936457863
"2370","26095",666,"Luce County, Michigan",687.319238332774,-0.03101795664048
"2371","50013",568,"Grand Isle County, Vermont",586.242879754425,-0.0311182965020684
"2372","48157",951,"Fort Bend County, Texas",981.563748860857,-0.0311378134087847
"2373","24001",655,"Allegany County, Maryland",676.088531824068,-0.0311919679619057
"2374","29037",607,"Cass County, Missouri",626.673423185764,-0.0313934219290044
"2375","39071",607,"Highland County, Ohio",626.673423185764,-0.0313934219290044
"2376","13005",496,"Bacon County, Georgia",512.120216796969,-0.0314774075856481
"2377","45003",856,"Aiken County, South Carolina",883.856602235119,-0.031517106015472
"2378","51005",608,"Alleghany County, Virginia",627.796493836635,-0.0315332978616256
"2379","48181",745,"Grayson County, Texas",769.303395846323,-0.0315914319078066
"2380","21067",820,"Fayette County, Kentucky",846.795270756391,-0.0316431511626848
"2381","39041",907,"Delaware County, Ohio",936.640922826035,-0.0316459831122925
"2382","13307",584,"Webster County, Georgia",603.088939517483,-0.0316519476095108
"2383","23021",560,"Piscataquis County, Maine",578.381385198331,-0.0317807344232348
"2384","37115",560,"Madison County, North Carolina",578.381385198331,-0.0317807344232348
"2385","24045",722,"Wicomico County, Maryland",745.718912178042,-0.0318067730222444
"2386","49017",486,"Garfield County, Utah",502.012580939134,-0.0318967722067411
"2387","1109",673,"Pike County, Alabama",695.180732888868,-0.0319064264003608
"2388","47097",611,"Lauderdale County, Tennessee",631.165705789246,-0.0319499389847712
"2389","28119",499,"Quitman County, Mississippi",515.48942874958,-0.0319879086358349
"2390","55087",761,"Outagamie County, Wisconsin",786.149455609382,-0.0319906799272501
"2391","37037",624,"Chatham County, North Carolina",644.642553599693,-0.0320217048726068
"2392","20057",649,"Ford County, Kansas",670.473178569716,-0.0320269016808742
"2393","13057",687,"Cherokee County, Georgia",709.780651350185,-0.0320953400277254
"2394","54053",751,"Mason County, West Virginia",776.041819751547,-0.032268647274143
"2395","17037",714,"DeKalb County, Illinois",737.857417621948,-0.0323333709903448
"2396","19115",627,"Louisa County, Iowa",648.011765552305,-0.0324249753928405
"2397","47077",640,"Henderson County, Tennessee",661.488613362751,-0.0324852354653716
"2398","51105",616,"Lee County, Virginia",636.781059043599,-0.0326345432994047
"2399","28009",566,"Benton County, Mississippi",585.119809103554,-0.0326767421066243
"2400","25001",768,"Barnstable County, Massachusetts",794.010950165475,-0.0327589312969232
"2401","37015",542,"Bertie County, North Carolina",560.412254784402,-0.0328548396777752
"2402","29053",580,"Cooper County, Missouri",599.719727564871,-0.0328815722720045
"2403","45041",681,"Florence County, South Carolina",704.165298095832,-0.032897528688895
"2404","51115",492,"Mathews County, Virginia",508.751004844357,-0.0329257430154495
"2405","42071",757,"Lancaster County, Pennsylvania",782.78024365677,-0.0329342032654494
"2406","18121",505,"Parke County, Indiana",522.227852654804,-0.0329891494052335
"2407","23031",707,"York County, Maine",731.118993716725,-0.0329891494052335
"2408","12086",884,"Miami-Dade County, Florida",914.179509808624,-0.0330126736432123
"2409","5091",696,"Miller County, Arkansas",719.88828720802,-0.0331833252915764
"2410","16005",595,"Bannock County, Idaho",615.442716677059,-0.0332162784985653
"2411","44005",861,"Newport County, Rhode Island",890.595026140342,-0.0332306214066804
"2412","40071",710,"Kay County, Oklahoma",734.488205669337,-0.0333405022440362
"2413","34029",761,"Ocean County, New Jersey",787.272526260252,-0.0333715776734309
"2414","6105",622,"Trinity County, California",643.519482948822,-0.0334402974875181
"2415","55101",813,"Racine County, Wisconsin",841.179917502038,-0.0335004639503536
"2416","6063",712,"Plumas County, California",736.734346971078,-0.0335729521404392
"2417","29155",560,"Pemiscot County, Missouri",579.504455849201,-0.0336571283487711
"2418","26045",751,"Eaton County, Michigan",777.164890402417,-0.0336671029861746
"2419","6071",790,"San Bernardino County, California",817.595433833757,-0.0337519422098044
"2420","21211",714,"Shelby County, Kentucky",738.980488272819,-0.0338039889675631
"2421","36085",791,"Richmond County, New York",818.718504484627,-0.0338559643305923
"2422","39005",652,"Ashland County, Ohio",674.965461173198,-0.034024646436397
"2423","48449",628,"Titus County, Texas",650.257906854046,-0.0342293521069658
"2424","48171",603,"Gillespie County, Texas",624.427281884023,-0.0343150956174957
"2425","18021",552,"Clay County, Indiana",571.642961293108,-0.0343622901411633
"2426","21181",540,"Nicholas County, Kentucky",559.289184133532,-0.0344887487202438
"2427","29099",630,"Jefferson County, Missouri",652.504048155787,-0.0344887487202438
"2428","5025",566,"Cleveland County, Arkansas",586.242879754425,-0.0345298517960753
"2429","56033",721,"Sheridan County, Wyoming",746.841982828913,-0.0346016740127911
"2430","37127",657,"Nash County, North Carolina",680.58081442755,-0.0346480740092339
"2431","26123",658,"Newaygo County, Michigan",681.703885078421,-0.0347715270475452
"2432","1057",555,"Fayette County, Alabama",575.012173245719,-0.0348030427473531
"2433","8017",697,"Cheyenne County, Colorado",722.134428509761,-0.0348057474030555
"2434","6035",801,"Lassen County, California",829.949210993333,-0.0348807018669067
"2435","20173",843,"Sedgwick County, Kansas",873.748966377284,-0.0351919917053233
"2436","29017",480,"Bollinger County, Missouri",497.520298335652,-0.0352152432659772
"2437","21017",701,"Bourbon County, Kentucky",726.626711113243,-0.035268055414562
"2438","6037",1000,"Los Angeles County, California",1036.59421075351,-0.0353023491486727
"2439","26009",546,"Antrim County, Michigan",566.027608038755,-0.0353827406195769
"2440","1033",742,"Colbert County, Alabama",769.303395846323,-0.0354910637256275
"2441","39099",651,"Mahoning County, Ohio",674.965461173198,-0.0355062037271388
"2442","51173",612,"Smyth County, Virginia",634.534917741858,-0.0355140704030188
"2443","16085",586,"Valley County, Idaho",607.581222120965,-0.035519896493227
"2444","37079",560,"Greene County, North Carolina",580.627526500072,-0.0355262634970327
"2445","29183",756,"St. Charles County, Missouri",783.903314307641,-0.035595351873573
"2446","13135",900,"Gwinnett County, Georgia",933.271710873423,-0.0356506154486189
"2447","29057",509,"Dade County, Missouri",527.843205909156,-0.0356984909499797
"2448","41053",614,"Polk County, Oregon",636.781059043599,-0.0357753402367443
"2449","13153",810,"Houston County, Georgia",840.056846851168,-0.0357795391631311
"2450","20177",784,"Shawnee County, Kansas",813.103151230275,-0.0357926927060114
"2451","13281",510,"Towns County, Georgia",528.966276560027,-0.0358553605408803
"2452","16019",615,"Bonneville County, Idaho",637.90412969447,-0.0359052851804547
"2453","1099",707,"Monroe County, Alabama",733.365135018466,-0.0359508977990918
"2454","12129",642,"Wakulla County, Florida",665.980895966233,-0.0360083841916229
"2455","36095",643,"Schoharie County, New York",667.103966617104,-0.0361322489796239
"2456","28111",710,"Perry County, Mississippi",736.734346971078,-0.0362876348591458
"2457","37171",592,"Surry County, North Carolina",614.319646026188,-0.0363323005711538
"2458","25021",1066,"Norfolk County, Massachusetts",1106.22459110749,-0.036362047481892
"2459","9003",1120,"Hartford County, Connecticut",1162.37812365101,-0.0364581221796444
"2460","20161",659,"Riley County, Kansas",683.950026380162,-0.0364793119640791
"2461","13105",594,"Elbert County, Georgia",616.565787327929,-0.0365991558268662
"2462","48067",647,"Cass County, Texas",671.596249220586,-0.0366235654965777
"2463","40065",634,"Jackson County, Oklahoma",658.11940141014,-0.0366489748797245
"2464","40023",542,"Choctaw County, Oklahoma",562.658396086143,-0.0367156986012173
"2465","47183",582,"Weakley County, Tennessee",604.212010168353,-0.0367619474531206
"2466","1111",569,"Randolph County, Alabama",590.735162357907,-0.0367934122478022
"2467","18173",743,"Warrick County, Indiana",771.549537148065,-0.0370028569436959
"2468","21177",743,"Muhlenberg County, Kentucky",771.549537148065,-0.0370028569436959
"2469","55003",624,"Ashland County, Wisconsin",648.011765552305,-0.0370545209651235
"2470","47017",611,"Carroll County, Tennessee",634.534917741858,-0.037090027804321
"2471","37169",558,"Stokes County, North Carolina",579.504455849201,-0.0371083528903827
"2472","42109",613,"Snyder County, Pennsylvania",636.781059043599,-0.0373457387054141
"2473","26145",733,"Saginaw County, Michigan",761.44190129023,-0.0373526873712047
"2474","20025",547,"Clark County, Kansas",568.273749340496,-0.0374357417797055
"2475","5117",574,"Prairie County, Arkansas",596.35051561226,-0.0374788233214031
"2476","1093",601,"Marion County, Alabama",624.427281884023,-0.0375180306237395
"2477","26121",708,"Muskegon County, Michigan",735.611276320207,-0.0375351455436201
"2478","12133",628,"Washington County, Florida",652.504048155787,-0.0375538638036716
"2479","6001",1176,"Alameda County, California",1221.90086814715,-0.0375651326091254
"2480","36055",869,"Monroe County, New York",902.948803299918,-0.0375977056238948
"2481","31055",829,"Douglas County, Nebraska",861.395189217708,-0.0376078130261309
"2482","37161",575,"Rutherford County, North Carolina",597.47358626313,-0.0376143594961077
"2483","37071",682,"Gaston County, North Carolina",708.657580699314,-0.0376170119749625
"2484","51007",602,"Amelia County, Virginia",625.550352534894,-0.0376474130970617
"2485","6103",683,"Tehama County, California",709.780651350185,-0.0377308838994709
"2486","39153",817,"Summit County, Ohio",849.041412058132,-0.0377383383225816
"2487","13083",576,"Dade County, Georgia",598.596656914001,-0.0377493870922955
"2488","12115",777,"Sarasota County, Florida",807.487797975922,-0.0377563574983347
"2489","18049",631,"Fulton County, Indiana",655.873260108398,-0.0379238819772704
"2490","26107",658,"Mecosta County, Michigan",683.950026380162,-0.037941407090082
"2491","39085",753,"Lake County, Ohio",782.78024365677,-0.0380441942653678
"2492","37067",834,"Forsyth County, North Carolina",867.010542472061,-0.0380739804823361
"2493","13075",498,"Cook County, Georgia",517.735570051321,-0.0381190151748025
"2494","18011",700,"Boone County, Indiana",727.749781764113,-0.0381309379397491
"2495","37159",727,"Rowan County, North Carolina",755.826548035877,-0.0381391049451582
"2496","26099",930,"Macomb County, Michigan",966.963830399539,-0.0382266939439362
"2497","6099",756,"Stanislaus County, California",786.149455609382,-0.0383507937253629
"2498","31141",675,"Platte County, Nebraska",701.919156794091,-0.0383507937253629
"2499","6115",811,"Yuba County, California",843.426058803779,-0.0384456449564399
"2500","17089",800,"Kane County, Illinois",832.195352295074,-0.0386872531867475
"2501","28139",584,"Tippah County, Mississippi",607.581222120965,-0.0388116374608268
"2502","39045",625,"Fairfield County, Ohio",650.257906854046,-0.0388429061574103
"2503","29123",503,"Madison County, Missouri",523.350923305674,-0.0388858075899251
"2504","16055",626,"Kootenai County, Idaho",651.380977504916,-0.0389648736782841
"2505","23017",626,"Oxford County, Maine",651.380977504916,-0.0389648736782841
"2506","42007",722,"Beaver County, Pennsylvania",751.334265432395,-0.0390428957948734
"2507","16057",587,"Latah County, Idaho",610.950434073577,-0.0392019266012867
"2508","53055",587,"San Juan County, Washington",610.950434073577,-0.0392019266012867
"2509","40127",519,"Pushmataha County, Oklahoma",540.196983068732,-0.0392393584805254
"2510","8007",560,"Archuleta County, Colorado",582.873667801813,-0.0392429252947321
"2511","18143",574,"Scott County, Indiana",597.47358626313,-0.0392880736535057
"2512","18141",752,"St. Joseph County, Indiana",782.78024365677,-0.0393216920153473
"2513","27165",588,"Watonwan County, Minnesota",612.073504724447,-0.0393310681456224
"2514","6041",1135,"Marin County, California",1181.47032471581,-0.0393326211786076
"2515","18069",630,"Huntington County, Indiana",655.873260108398,-0.0394485667918864
"2516","20155",617,"Reno County, Kansas",642.396412297952,-0.0395338638444523
"2517","37023",631,"Burke County, North Carolina",656.996330759269,-0.0395684565379929
"2518","1051",618,"Elmore County, Alabama",643.519482948822,-0.0396561155101064
"2519","37101",660,"Johnston County, North Carolina",687.319238332774,-0.0397475245986738
"2520","8045",839,"Garfield County, Colorado",873.748966377284,-0.0397699656474095
"2521","37003",564,"Alexander County, North Carolina",587.365950405295,-0.03978090726773
"2522","6101",688,"Sutter County, California",716.519075255408,-0.0398022554322676
"2523","6079",757,"San Luis Obispo County, California",788.395596911123,-0.0398221362906243
"2524","24043",716,"Washington County, Maryland",745.718912178042,-0.0398527001162424
"2525","27097",606,"Morrison County, Minnesota",631.165705789246,-0.039871788911246
"2526","51169",551,"Scott County, Virginia",573.889102594849,-0.0398841910246338
"2527","12009",841,"Brevard County, Florida",875.995107679025,-0.0399489761669398
"2528","26143",552,"Roscommon County, Michigan",575.012173245719,-0.0400203235973674
"2529","1055",635,"Etowah County, Alabama",661.488613362751,-0.0400439445632984
"2530","13163",608,"Jefferson County, Georgia",633.411847090988,-0.0401189955756183
"2531","29139",539,"Montgomery County, Missouri",561.535325435273,-0.0401316255888344
"2532","6065",761,"Riverside County, California",792.887879514605,-0.0402173880298514
"2533","28081",678,"Lee County, Mississippi",706.411439397573,-0.0402193931369546
"2534","28057",596,"Itawamba County, Mississippi",621.058069931412,-0.0403473864113526
"2535","22017",749,"Caddo Parish, Louisiana",780.534102355029,-0.0404006721293588
"2536","31043",681,"Dakota County, Nebraska",709.780651350185,-0.0405486558353435
"2537","42061",640,"Huntingdon County, Pennsylvania",667.103966617104,-0.0406292991399055
"2538","26081",807,"Kent County, Michigan",841.179917502038,-0.040633301854779
"2539","51097",669,"King and Queen County, Virginia",697.426874190609,-0.0407596484199138
"2540","20017",460,"Chase County, Kansas",479.551167921723,-0.0407697222518582
"2541","25015",782,"Hampshire County, Massachusetts",815.349292532016,-0.040901847634468
"2542","6055",881,"Napa County, California",918.671792412106,-0.0410068021280955
"2543","1003",602,"Baldwin County, Alabama",627.796493836635,-0.0410905350537806
"2544","29085",434,"Hickory County, Missouri",452.59747230083,-0.0410905350537806
"2545","49021",560,"Iron County, Utah",583.996738452684,-0.0410905350537806
"2546","24039",730,"Somerset County, Maryland",761.44190129023,-0.0412925808744604
"2547","37053",576,"Currituck County, North Carolina",600.842798215742,-0.0413465856452215
"2548","29121",548,"Macon County, Missouri",571.642961293108,-0.0413596648502853
"2549","53013",676,"Columbia County, Washington",705.288368746702,-0.0415267995965223
"2550","12019",662,"Clay County, Florida",690.688450285385,-0.0415360214486453
"2551","13213",634,"Murray County, Georgia",661.488613362751,-0.0415556863828838
"2552","48379",522,"Rains County, Texas",544.689265672214,-0.041655430173042
"2553","40115",579,"Ottawa County, Oklahoma",604.212010168353,-0.0417270920538777
"2554","12095",805,"Orange County, Florida",840.056846851168,-0.0417315173164452
"2555","46127",805,"Union County, South Dakota",840.056846851168,-0.0417315173164452
"2556","28147",537,"Walthall County, Mississippi",560.412254784402,-0.0417768430017811
"2557","55013",537,"Burnett County, Wisconsin",560.412254784402,-0.0417768430017811
"2558","28131",594,"Stone County, Mississippi",619.934999280541,-0.0418350299799811
"2559","47149",810,"Rutherford County, Tennessee",845.672200105521,-0.0421820654635088
"2560","47155",512,"Sevier County, Tennessee",534.58162981438,-0.0422416868724436
"2561","41057",626,"Tillamook County, Oregon",653.627118806657,-0.0422673998855752
"2562","34023",1096,"Middlesex County, New Jersey",1144.40899323709,-0.0423004306355157
"2563","39127",627,"Perry County, Ohio",654.750189457528,-0.042382865869072
"2564","29159",585,"Pettis County, Missouri",610.950434073577,-0.0424755145856094
"2565","27053",1142,"Hennepin County, Minnesota",1192.70103122452,-0.042509421805786
"2566","26089",557,"Leelanau County, Michigan",581.750597150942,-0.0425450309327668
"2567","37089",658,"Henderson County, North Carolina",687.319238332774,-0.0426573805847384
"2568","37045",644,"Cleveland County, North Carolina",672.719319871457,-0.0426913855795673
"2569","28005",573,"Amite County, Mississippi",598.596656914001,-0.0427611090345231
"2570","26097",516,"Mackinac County, Michigan",539.073912417862,-0.0428028733840417
"2571","39007",617,"Ashtabula County, Ohio",644.642553599693,-0.0428804357474333
"2572","39109",689,"Miami County, Ohio",719.88828720802,-0.0429070562153681
"2573","39011",704,"Auglaize County, Ohio",735.611276320207,-0.0429728000885714
"2574","6057",765,"Nevada County, California",799.626303419828,-0.0433031070535562
"2575","21227",693,"Warren County, Kentucky",724.380569811502,-0.0433205570652835
"2576","22049",665,"Jackson Parish, Louisiana",695.180732888868,-0.0434142251950073
"2577","13117",853,"Forsyth County, Georgia",891.718096791213,-0.0434196602385186
"2578","18039",767,"Elkhart County, Indiana",801.872444721569,-0.0434887680093283
"2579","26065",854,"Ingham County, Michigan",892.841167442083,-0.0435028859089912
"2580","30007",579,"Broadwater County, Montana",605.335080819224,-0.043504963868249
"2581","37055",536,"Dare County, North Carolina",560.412254784402,-0.0435612436665822
"2582","13089",957,"DeKalb County, Georgia",1000.65594992566,-0.0436273325800933
"2583","46095",406,"Mellette County, South Dakota",424.520706029066,-0.0436273325800933
"2584","41071",697,"Yamhill County, Oregon",728.872852414984,-0.0437289608323032
"2585","6025",668,"Imperial County, California",698.549944841479,-0.0437333723480743
"2586","42097",654,"Northumberland County, Pennsylvania",683.950026380162,-0.0437897875940937
"2587","26105",611,"Mason County, Michigan",639.02720034534,-0.0438591664489304
"2588","13237",598,"Putnam County, Georgia",625.550352534894,-0.0440417824452539
"2589","13309",569,"Wheeler County, Georgia",595.227444961389,-0.0440628959289509
"2590","18057",861,"Hamilton County, Indiana",900.702661998177,-0.0440796543335381
"2591","18043",657,"Floyd County, Indiana",687.319238332774,-0.0441123085777708
"2592","18107",702,"Montgomery County, Indiana",734.488205669337,-0.0442324402469202
"2593","5035",629,"Crittenden County, Arkansas",658.11940141014,-0.0442463804406099
"2594","37047",600,"Columbus County, North Carolina",627.796493836635,-0.044276280784499
"2595","39123",688,"Ottawa County, Ohio",719.88828720802,-0.0442961606330525
"2596","26027",659,"Cass County, Michigan",689.565379634515,-0.0443255716386387
"2597","35011",557,"De Baca County, New Mexico",582.873667801813,-0.0443898381949388
"2598","17003",689,"Alexander County, Illinois",721.01135785889,-0.0443978551932257
"2599","18063",631,"Hendricks County, Indiana",660.365542711881,-0.0444686174740236
"2600","37021",690,"Buncombe County, North Carolina",722.134428509761,-0.0444992334406146
"2601","18099",646,"Marshall County, Indiana",676.088531824068,-0.0445038340509788
"2602","26017",705,"Bay County, Michigan",737.857417621948,-0.0445308495072733
"2603","37121",574,"Mitchell County, North Carolina",600.842798215742,-0.0446752433339533
"2604","51107",1090,"Loudoun County, Virginia",1141.03978128447,-0.0447309393779578
"2605","17105",753,"Livingston County, Illinois",788.395596911123,-0.0448957313432498
"2606","37035",694,"Catawba County, North Carolina",726.626711113243,-0.0449016126358146
"2607","47159",709,"Smith County, Tennessee",742.34970022543,-0.0449245149763017
"2608","28141",562,"Tishomingo County, Mississippi",588.489021056166,-0.0450119205429281
"2609","5137",474,"Stone County, Arkansas",496.397227684781,-0.0451195664191009
"2610","37033",563,"Caswell County, North Carolina",589.612091707036,-0.0451349151100163
"2611","6051",638,"Mono County, California",668.227037267974,-0.0452346816009671
"2612","19001",579,"Adair County, Iowa",606.458151470094,-0.0452762509721967
"2613","37111",579,"McDowell County, North Carolina",606.458151470094,-0.0452762509721967
"2614","40089",624,"McCurtain County, Oklahoma",653.627118806657,-0.0453272484482411
"2615","48465",654,"Val Verde County, Texas",685.073097031033,-0.0453573453193492
"2616","28053",446,"Humphreys County, Mississippi",467.197390762147,-0.0453713808794334
"2617","47041",611,"DeKalb County, Tennessee",640.150270996211,-0.0455366065077919
"2618","26163",999,"Wayne County, Michigan",1046.70184661135,-0.0455734808969535
"2619","26125",1016,"Oakland County, Michigan",1064.67097702528,-0.0457145710511102
"2620","13291",583,"Union County, Georgia",610.950434073577,-0.0457491025699321
"2621","35007",554,"Colfax County, New Mexico",580.627526500072,-0.0458599106738502
"2622","47049",569,"Fentress County, Tennessee",596.35051561226,-0.045863154128708
"2623","5059",629,"Hot Spring County, Arkansas",659.24247206101,-0.0458745808146463
"2624","28043",585,"Grenada County, Mississippi",613.196575375318,-0.0459829302830981
"2625","29213",511,"Taney County, Missouri",535.70470046525,-0.046116266002136
"2626","26023",692,"Branch County, Michigan",725.503640462372,-0.0461798378310272
"2627","41035",663,"Klamath County, Oregon",695.180732888868,-0.046291174893669
"2628","29049",588,"Clinton County, Missouri",616.565787327929,-0.0463304774851807
"2629","26113",559,"Missaukee County, Michigan",586.242879754425,-0.0464702953250991
"2630","33015",907,"Rockingham County, New Hampshire",951.240841287352,-0.0465085595226115
"2631","36083",862,"Rensselaer County, New York",904.071873950789,-0.046535983656847
"2632","18169",605,"Wabash County, Indiana",634.534917741858,-0.0465457722121345
"2633","6059",1017,"Orange County, California",1066.91711832702,-0.0467863130786491
"2634","35043",805,"Sandoval County, New Mexico",844.54912945465,-0.0468286900966769
"2635","18003",745,"Allen County, Indiana",781.657173005899,-0.0468967397368498
"2636","55109",654,"St. Croix County, Wisconsin",686.196167681903,-0.0469197719227545
"2637","37151",624,"Randolph County, North Carolina",654.750189457528,-0.0469647660323779
"2638","37193",594,"Wilkes County, North Carolina",623.304211233153,-0.0470143000881974
"2639","18155",579,"Switzerland County, Indiana",607.581222120965,-0.0470409898798266
"2640","17011",671,"Bureau County, Illinois",704.165298095832,-0.0470987397213635
"2641","34015",809,"Gloucester County, New Jersey",849.041412058132,-0.0471607291346003
"2642","51009",626,"Amherst County, Virginia",656.996330759269,-0.0471788491169312
"2643","18177",658,"Wayne County, Indiana",690.688450285385,-0.047327344581886
"2644","21011",598,"Bath County, Kentucky",627.796493836635,-0.0474620265152172
"2645","13071",554,"Colquitt County, Georgia",581.750597150942,-0.0477018799582636
"2646","1017",616,"Chambers County, Alabama",646.888694901434,-0.0477496285603516
"2647","37113",570,"Macon County, North Carolina",598.596656914001,-0.0477728309767508
"2648","33011",986,"Hillsborough County, New Hampshire",1035.47114010264,-0.0477764547814812
"2649","51195",632,"Wise County, Virginia",663.734754664492,-0.0478124046412692
"2650","48297",787,"Live Oak County, Texas",826.579999040721,-0.04788405125536
"2651","37049",726,"Craven County, North Carolina",762.5649719411,-0.047949975787669
"2652","47139",526,"Polk County, Tennessee",552.550760228308,-0.0480512599735412
"2653","34011",805,"Cumberland County, New Jersey",845.672200105521,-0.0480945218495366
"2654","37175",573,"Transylvania County, North Carolina",601.965868866612,-0.0481187893944045
"2655","45013",651,"Beaufort County, South Carolina",683.950026380162,-0.0481760729721025
"2656","29149",451,"Oregon County, Missouri",473.93581466737,-0.0483943478368848
